Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1245020,-,-,-,40.77,-73.98,-5,19,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,20,0,0,0,-9,0.866900027,1.2,82.44,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,20,30,0,0,-9,0.866900027,1.1,82.39,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,21,0,0,0,-9,0.866900027,1.1,83.2,-7,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,21,30,0,0,-9,0.866900027,1.1,83.16,-7,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,22,0,0,0,-9,0.866900027,1.1,88.03,-8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,22,30,0,0,-9,0.866900027,1.1,87.98,-8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,23,0,0,0,-10,0.866900027,1.1,89.39,-9,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,24,23,30,0,0,-10,0.866900027,1.1,89.36,-9,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,0,0,0,0,-11,0.866900027,1.2,88.98,-10,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,0,30,0,0,-11,0.866900027,1.2,88.96,-10,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,1,0,0,0,-12,0.866900027,1.4,89.41,-11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,1,30,0,0,-12,0.866900027,1.4,89.39,-11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,2,0,0,0,-13,0.866900027,1.5,91.72,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,2,30,0,0,-13,0.866900027,1.5,91.7,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,3,0,0,0,-13,0.866900027,1.5,89.74,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,3,30,0,0,-13,0.866900027,1.5,89.73,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,4,0,0,0,-13,0.866900027,1.5,89.96,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,4,30,0,0,-13,0.866900027,1.5,89.97,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,5,0,0,0,-13,0.866900027,1.6,89.99,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,5,30,0,0,-13,0.866900027,1.5,90.02,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,6,0,0,0,-13,0.866900027,1.5,90.68,-12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,6,30,0,0,-13,0.866900027,1.4,83.73,-11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,7,0,25,258,-11,0.866900027,1.4,86.43,-10,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,7,30,51,500,-11,0.866900027,1.6,73.92,-8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,8,0,69,657,-8,0.866900027,1.9,86.51,-7,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,8,30,85,750,-8,0.866900027,2,74.27,-5,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,9,0,97,814,-6,0.866900027,2.2,84.61,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,9,30,108,858,-6,0.866900027,2.4,72.92,-2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,10,0,120,881,-4,0.866900027,2.6,77.43,-1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,10,30,127,902,-4,0.866900027,2.8,72,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,11,0,142,897,-3,0.866900027,3,75.45,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,11,30,146,905,-3,0.866900027,3,75.44,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,12,0,164,877,-3,0.866900027,3.1,75.76,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,12,30,164,875,-3,0.866900027,3,75.75,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,13,0,165,860,-3,0.866900027,2.9,76.54,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,13,30,161,845,-3,0.866900027,2.9,76.58,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,14,0,154,821,-3,0.866900027,2.9,77.1,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,14,30,145,791,-3,0.866900027,2.8,77.14,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,15,0,129,761,-3,0.866900027,2.7,76.88,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,15,30,115,704,-3,0.866900027,2.3,76.9,0,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,16,0,59,658,-3,0.866900027,2,81.67,-1,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,16,30,63,395,-3,0.866900027,1.8,81.69,-1,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,17,0,45,390,-4,0.866900027,1.7,81.03,-2,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,17,30,16,0,-4,0.866900027,1.6,87.3,-3,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,18,0,0,0,-6,0.866900027,1.6,83.7,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,18,30,0,0,-6,0.866900027,1.5,83.73,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,19,0,0,0,-7,0.866900027,1.5,81.34,-5,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,19,30,0,0,-7,0.866900027,1.5,87.79,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,20,0,0,0,-8,0.866900027,1.6,87.15,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,20,30,0,0,-8,0.866900027,1.6,87.16,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,21,0,0,0,-9,0.866900027,1.7,82.68,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,21,30,0,0,-9,0.866900027,1.6,82.68,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,22,0,0,0,-9,0.866900027,1.6,80.25,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,22,30,0,0,-9,0.866900027,1.6,80.25,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,23,0,0,0,-10,0.866900027,1.7,78.56,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,25,23,30,0,0,-10,0.866900027,1.7,78.56,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,0,0,0,0,-10,0.866900027,1.8,78.18,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,0,30,0,0,-10,0.866900027,1.8,78.17,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,1,0,0,0,-10,0.866900027,1.8,78.91,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,1,30,0,0,-10,0.866900027,1.7,78.91,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,2,0,0,0,-10,0.866900027,1.7,78.28,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,2,30,0,0,-10,0.866900027,1.7,78.29,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,3,0,0,0,-10,0.866900027,1.7,78.11,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,3,30,0,0,-10,0.866900027,1.7,78.12,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,4,0,0,0,-10,0.866900027,1.7,77.7,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,4,30,0,0,-10,0.866900027,1.8,77.67,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,5,0,0,0,-10,0.866900027,2,83.67,-8,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,5,30,0,0,-10,0.866900027,1.9,83.66,-8,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,6,0,0,0,-10,0.866900027,1.9,82.47,-8,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,6,30,0,0,-10,0.866900027,2,82.46,-8,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,7,0,4,0,-10,0.866900027,2.2,83.44,-8,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,7,30,14,0,-10,0.866900027,2.4,77.22,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,8,0,91,18,-9,0.866900027,2.6,79.72,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,8,30,133,57,-9,0.866900027,2.7,73.85,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,9,0,123,0,-9,0.866900027,2.9,76.14,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,9,30,119,0,-9,0.866900027,2.8,76.14,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,10,0,237,88,-9,0.866900027,2.8,78.34,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,10,30,108,0,-9,0.866900027,2.8,78.32,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,11,0,290,174,-8,0.866900027,2.8,80.64,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,11,30,277,346,-8,0.866900027,2.9,74.7,-5,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,12,0,252,456,-8,0.866900027,3,78.74,-5,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,12,30,144,747,-8,0.866900027,3,73,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,13,0,217,522,-7,0.866900027,3,76.68,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,13,30,281,204,-7,0.866900027,2.9,76.69,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,14,0,260,154,-7,0.866900027,2.9,78.88,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,14,30,231,143,-7,0.866900027,2.7,78.92,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,15,0,195,196,-7,0.866900027,2.6,79.33,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,15,30,159,95,-7,0.866900027,2.3,79.37,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,16,0,121,121,-7,0.866900027,2.1,78.74,-4,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,16,30,77,11,-7,0.866900027,1.8,84.93,-5,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,17,0,39,0,-8,0.866900027,1.5,85.35,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,17,30,7,0,-8,0.866900027,1.4,85.4,-6,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,18,0,0,0,-9,0.866900027,1.3,84.89,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,18,30,0,0,-9,0.866900027,1.3,84.92,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,19,0,0,0,-9,0.866900027,1.3,83.76,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,19,30,0,0,-9,0.866900027,1.2,83.79,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,20,0,0,0,-9,0.866900027,1.2,81.82,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,20,30,0,0,-9,0.866900027,1.2,81.84,-7,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,21,0,0,0,-10,0.866900027,1.2,83.75,-8,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,21,30,0,0,-10,0.866900027,1.2,83.76,-8,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,22,0,0,0,-11,0.866900027,1.3,84.36,-9,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,22,30,0,0,-11,0.866900027,1.4,84.37,-9,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,23,0,0,0,-11,0.866900027,1.5,87.29,-10,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,26,23,30,0,0,-11,0.866900027,1.6,80.7,-9,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,0,0,0,0,-11,0.866900027,1.7,81.39,-9,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,0,30,0,0,-11,0.866900027,1.6,81.41,-9,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,1,0,0,0,-11,0.866900027,1.6,81.11,-9,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,1,30,0,0,-11,0.866900027,1.5,81.14,-9,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2,0,0,0,-11,0.866900027,1.5,80.32,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2,30,0,0,-11,0.866900027,1.5,80.35,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,3,0,0,0,-11,0.866900027,1.5,79.99,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,3,30,0,0,-11,0.866900027,1.5,80.02,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,4,0,0,0,-11,0.866900027,1.5,80.2,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,4,30,0,0,-11,0.866900027,1.5,80.24,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,5,0,0,0,-11,0.866900027,1.5,79.42,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,5,30,0,0,-11,0.866900027,1.5,79.45,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,6,0,0,0,-12,0.866900027,1.6,84.26,-10,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,6,30,0,0,-12,0.866900027,1.6,77.93,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,7,0,33,139,-12,0.866900027,1.7,78.73,-9,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,7,30,74,334,-12,0.866900027,1.8,72.86,-8,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,8,0,102,497,-11,0.866900027,2,75.49,-8,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,8,30,126,598,-11,0.866900027,2,69.9,-7,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,9,0,138,692,-10,0.866900027,2.1,73.48,-7,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,9,30,152,744,-10,0.866900027,2.1,68.07,-6,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,10,0,134,851,-10,0.866900027,2.1,72.24,-6,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,10,30,100,812,-10,0.866900027,2.1,66.96,-5,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,11,0,140,902,-9,0.866900027,2.1,71.37,-5,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,11,30,143,912,-9,0.866900027,2.1,71.37,-5,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,12,0,140,926,-8,0.866900027,2.2,75.27,-5,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,12,30,139,925,-8,0.866900027,2.2,69.82,-4,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,13,0,130,933,-8,0.866900027,2.3,72.28,-4,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,13,30,126,922,-8,0.866900027,2.3,72.3,-4,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,14,0,122,901,-8,0.866900027,2.4,73.04,-4,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,14,30,115,876,-8,0.866900027,2.3,73.07,-4,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,15,0,105,843,-8,0.866900027,2.3,72.71,-4,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,15,30,94,794,-8,0.866900027,2.2,72.74,-4,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,16,0,81,722,-8,0.866900027,2.2,77.26,-5,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,16,30,65,618,-8,0.866900027,2,77.29,-5,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,17,0,43,467,-8,0.866900027,1.9,74.62,-5,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,17,30,15,173,-8,0.866900027,1.8,74.64,-5,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,18,0,0,0,-9,0.866900027,1.8,76.97,-6,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,18,30,0,0,-9,0.866900027,1.7,76.99,-6,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,19,0,0,0,-10,0.866900027,1.7,78.47,-7,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,19,30,0,0,-10,0.866900027,1.7,78.48,-7,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,20,0,0,0,-11,0.866900027,1.8,78.26,-8,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,20,30,0,0,-11,0.866900027,1.9,78.28,-8,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,21,0,0,0,-12,0.866900027,2,78.48,-9,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,21,30,0,0,-12,0.866900027,2,78.5,-9,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,22,0,0,0,-12,0.866900027,2.1,78.95,-10,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,22,30,0,0,-12,0.866900027,2.1,78.98,-10,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,23,0,0,0,-13,0.866900027,2.1,79.87,-11,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,23,30,0,0,-13,0.866900027,2,79.9,-11,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,0,0,0,0,-14,0.866900027,2,80.39,-12,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,0,30,0,0,-14,0.866900027,1.9,80.42,-12,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,1,0,0,0,-15,0.866900027,1.8,81.27,-13,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,1,30,0,0,-15,0.866900027,1.7,81.29,-13,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,2,0,0,0,-16,0.866900027,1.7,82.84,-14,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,2,30,0,0,-16,0.866900027,1.7,82.86,-14,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,3,0,0,0,-16,0.866900027,1.7,85.05,-15,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,3,30,0,0,-16,0.866900027,1.7,85.09,-15,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,4,0,0,0,-17,0.866900027,1.7,88.1,-16,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,4,30,0,0,-17,0.866900027,1.7,88.14,-16,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,5,0,0,0,-17,0.866900027,1.7,85.29,-16,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,5,30,0,0,-17,0.866900027,1.7,85.32,-16,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,6,0,0,0,-18,0.866900027,1.7,83.35,-16,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,6,30,0,0,-18,0.866900027,1.6,76.75,-15,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,7,0,28,350,-17,0.866900027,1.6,81.3,-15,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,7,30,51,575,-17,0.866900027,1.6,69.05,-13,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,8,0,69,709,-15,0.866900027,1.6,76.93,-12,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,8,30,82,794,-15,0.866900027,1.6,65.62,-10,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,9,0,94,853,-13,0.866900027,1.7,71.01,-9,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,9,30,103,894,-13,0.866900027,1.6,65.68,-8,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,10,0,112,920,-11,0.866900027,1.6,68.57,-7,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,10,30,87,862,-11,0.866900027,1.5,63.5,-6,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,11,0,123,955,-10,0.866900027,1.4,68.42,-6,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,11,30,125,964,-10,0.866900027,1.3,63.4,-5,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,12,0,126,967,-10,0.866900027,1.3,67.27,-5,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,12,30,126,966,-10,0.866900027,1.3,62.36,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,13,0,124,960,-9,0.866900027,1.4,65.16,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,13,30,120,948,-9,0.866900027,1.4,65.15,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,14,0,115,929,-9,0.866900027,1.5,67.35,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,14,30,109,904,-9,0.866900027,1.5,67.34,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,15,0,100,870,-8,0.866900027,1.5,68.24,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,15,30,89,821,-8,0.866900027,1.3,68.23,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,16,0,76,755,-8,0.866900027,1.2,69.54,-4,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,16,30,61,654,-8,0.866900027,1.1,74.98,-5,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,17,0,41,499,-10,0.866900027,1.1,71.51,-6,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,28,17,30,16,209,-10,0.866900027,1.2,71.51,-6,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
